"nama","kategori_usaha","kategori_grup","kecamatan","alamat","rating","rating_kategori","jumlah_ulasan","popularitas","skor_potensi","label_kelayakan","latitude","longitude","telepon","website","foto_url","keyword","tanggal"
"CV. Surya Traktor Parts (toko sparepart alat berat)","Toko Suku Cadang Mobil","Retail & Toko","Mariso","Jl. Veteran Selatan No.2, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90143",4.7,"Sangat Baik",47,"Cukup Dikenal",77.9,"Sangat Layak",-5.1489087,119.4248894,"0821-3710-3748","sites.google.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1q7etuDV5BQv2q5xlpqFxNM2l2CWqCmhMKHb6ACM3KQCz3cp9blVNti1bcT6uk6uwWMpb3FVtPQG3A89vTTmZIpVVCbT1EBiPfY_3HHQYAwbr4ij_InB5TbVwxHuH_Z4SCh0BTxQ5aIeQ=w800-h600-k-no","toko sparepart mobil Mariso Makassar","2026-05-05"
"Toys Kingdom - Living Plaza Latanete","Toko Mainan","Retail & Toko","Mariso","Toys Kingdom, Mall Latanete, Jl. Sungai Saddang Baru Lt 1, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90143",4.5,"Sangat Baik",80,"Cukup Dikenal",77.9,"Sangat Layak",-5.1457609,119.4196512,"0821-8714-292","toyskingdom.co.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_SluYwAILQBLvwiRLBfi13g1TsS-yt5gLfw7_EnP35sll1K7ZUB6QLAagckyORckXBLsuX48bUtSxvKskiNaRyYTRfd5NvqZOMDUVOoqNR0gKbe4bYTLWFRTeCkxHEIEpDcM=w800-h600-k-no","toko mainan Mariso Makassar","2026-05-05"
"Total Elektronik","Elektronik","Retail & Toko","Mariso","Jl. Rusa No.37, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",4.7,"Sangat Baik",45,"Cukup Dikenal",77.7,"Sangat Layak",-5.150129,119.4218383,"0821-2555-4556",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaAHhoSv76GZTAEuzqHdqJNQ9_Ys0lB6hHs-KzCfduFlKdEzXHqBHJ7i4jhawuGGB3K27Z0aPUv0c8_16ibuB9R77uQTYogwlnaxeUUROFYSEXCPKcmVJlFx6E-5m89ivTGZHQ89rT2A4e=w800-h600-k-no","toko elektronik Mariso Makassar","2026-05-04"
"Al Mizyal - Distro Moslem Makassar","Toko Pakaian","Retail & Toko","Mariso","Jl. Daeng Tata Raya No.44, Parang Tambung, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",4.4,"Baik",96,"Cukup Dikenal",77.5,"Sangat Layak",-5.1851432,119.423502,"0851-7675-7442",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJIzln3VJ1v-bFc9Jzk7NKQCCTsAb2goCZDZKIp357a5qL1yNpzUHxXYjtSSCDgOpLgETAHe7jKLQ4jg35OwCGnoZIBQ-iqW1QbII40aTJUNY3vuJav1Y8H6J_W5FBpOh-kTaZileW9lQ=w800-h600-k-no","toko baju muslim Mariso Makassar","2026-05-04"
"Toko Kue dan Roti Dona-Dony Baru","Toko Kue","Retail & Toko","Mariso","Jl. Opu Daeng Risadju No.132, Mariso, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90124",4.2,"Baik",162,"Populer",77.5,"Sangat Layak",-5.1556822,119.4134382,"0811-4153-356",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDHKFbKvxONiINu1XXqOtgbuj4haIlXBc_Q-eXEUxqNrZn1KxiFKeFx3OCLklsACVEQbrhxXiaYZ8iG6LcU9zZNPM_k_KLkQN6VRVvhCdxvN9WmZrRdE6bR5vYu0AZfnMgOJMo=w800-h600-k-no","roti dan bakeri Mariso Makassar","2026-05-04"
"Anugerah Jaya Sport","Toko Peralatan Olahraga","Retail & Toko","Mariso","Jl. S. Pareman No.11, Lajangiru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90112",4.9,"Sangat Baik",25,"Cukup Dikenal",77.4,"Sangat Layak",-5.1396494,119.417692,"0896-5295-9070",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWSLKluLqclA2_xrbFWZwo_ZTp_b85EOaiZrs2U3T42BcgywmNk6ss19NCd3Z5yYvgvaFeRpHFRZ5iKUm4dwXUNO8NAG7nvPETlfrrUSr6SvOsMStygWQhycnjW13dhVYsS_WV=w800-h600-k-no","toko alat olahraga Mariso Makassar","2026-05-05"
"AA Dessert Box - Toddopuli","Toko Kue","Retail & Toko","Mariso","Jl. Toddopuli Raya No.79b, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90222",4.9,"Sangat Baik",24,"Cukup Dikenal",77.1,"Sangat Layak",-5.1628584,119.4524772,"0853-4194-6152","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOqFSKLd8bTIFIQf7S2ZEtv1Zx0YT4cefhgBdnoen1mG9nP9LoDLJ9lhwY0bM0HBfnWV91BOy09GqdkXGed0mRw8vP-9ApPUriDGYR9aq-ZNq42GxzcpokM5ZGwEcPOqCAhxVm=w800-h600-k-no","dessert Mariso Makassar","2026-05-04"
"Makassar Motor","Toko Suku Cadang Mobil","Retail & Toko","Mariso","Jl. Bandang No.55-57, Bontoala, Kec. Bontoala, Kota Makassar, Sulawesi Selatan 90156",4.3,"Baik",115,"Populer",77,"Sangat Layak",-5.1615828,119.4359281,"(0411) 3619143",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXHmCinP0FQnvK4JfR4ogHM3hVkOE7xKgBqQn92gC4FKKBIoz597a0LQ9nnGLIrPpmbAyrihVSXmxL6xX4v58q3NsV5SOtJqBj9R26MNeqSaAHns84xFqLNrmEKXWeIPrbEJFhRw=w800-h600-k-no","toko sparepart motor Mariso Makassar","2026-05-05"
"Karaoke Makassar Development","Toko Elektronik","Retail & Toko","Mariso","Jl. Cendrawasih 4 No.27, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",5,"Sangat Baik",17,"Baru",76.7,"Sangat Layak",-5.1580179,119.4128456,"0814-2201-7947","karaokemakassar.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq-CATEadfclH4eK-u3Aw_vhtWx5X_fzHlntfrmC4KSVPWsZs_fHIYMWADBnFK4gJ1w1OOp-9BdOvaxzoxJPnjZeifeyx5dXsPqtdLcHQcsDF3fLmZKLs8YG3LjgHTqGeAR3t0mvb6xZBs=w800-h600-k-no","karaoke Mariso Makassar","2026-05-05"
"OLEH-OLEH KHAS MAKASSAR","Toko Swalayan","Retail & Toko","Mariso","Jl. Lasinrang No.47, Mangkura, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",4.4,"Baik",83,"Cukup Dikenal",76.7,"Sangat Layak",-5.1471443,119.4144051,"0838-1986-1991",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfz6gmAyPrcM-2A5OQmmzT8FJcx1_t9NYjSxTR1WQ3eZwXX_v3NZl-rI4bsBBgwl5GZV6olFU6gISsLQRAXUMWQOlU2wo9F2qAncaEa7AdAzsPjLxuswuNvxDlOaDpmJ5gMbm0EGT7OjQQ=w800-h600-k-no","toko oleh oleh Mariso Makassar","2026-05-05"
"Pd Sahabat Motor","Toko Suku Cadang Mobil","Retail & Toko","Mariso","Jl. Tentara Pelajar No.11, Mampu, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90173",4.4,"Baik",83,"Cukup Dikenal",76.7,"Sangat Layak",-5.1215459,119.410281,"(0411) 3611611","facebook.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMhocfCNzRkajgDVKU2phZ_5FxGlDBFFRsS3sKTMYNrkRRjdCd1EucgQcXqCGfqyKVmsqLIFhJkeW0jqUHCDKCaFLi2yBjRcFXlhZ0rfTwOYVR98AMVaju9i61zTGx9F16_4k1zw=w800-h600-k-no","toko sparepart mobil Mariso Makassar","2026-05-05"
"Nala Aircon Makassar - Spesialis Intalasi & Pengadaan Unit Air Conditioner Makassar","Toko AC","Retail & Toko","Mariso","A24, Jl. Pelita Raya No.1, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4.6,"Sangat Baik",48,"Cukup Dikenal",76.5,"Sangat Layak",-5.1538624,119.4342907,"0878-4691-9314","nalaaircon.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEq1uEA0TQKUUsJdhfCodJsgx1b1WxvSHF-6ZoIFnqxafNKVw177azmJqJXLaIJqXRUJswsgg4qdpKuEDzOwefkm1K58JP_FRQ-VVRR4XApK_dSe1M_ht5UZwVsq1r1a9qq9CSAH8ybWrU=w800-h600-k-no","jasa cuci ac Mariso Makassar","2026-05-05"
"RG STORE MAKASSAR","Toko Perlengkapan Rumah","Retail & Toko","Mariso","Jl. Cendrawasih 4, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113",4.8,"Sangat Baik",28,"Cukup Dikenal",76.5,"Sangat Layak",-5.157335,119.4110639,NA,"rgstoremakassar.wixsite.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-qDTCQZ5MEVFPbHZTpZcCP_Mjz0F-CYTDPwVvDhXkWz5I4N8YuAcKR_P6PdqpuY89hGkYG0ChyeB9Aa2TViwdp4lde0kIVVF2HHY2muoLWbzUjvXDBYtPRHDo-6olG0_7m2nq=w800-h600-k-no","toko peralatan rumah Mariso Makassar","2026-05-05"
"Soul Gitar Makassar","Toko Alat Musik","Retail & Toko","Mariso","Jl. Umar Bin Khattab Jl. Dg. Tata Komp. Hartaco Indah No.3 Kompleks, Parang Tambung, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",4.5,"Sangat Baik",62,"Cukup Dikenal",76.5,"Sangat Layak",-5.1887587,119.4187769,"0852-5664-9045","shopee.co.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLgEeY9Unr-InLHhbUquErjfku85aK1Ky_FflWI4Yyk570Bvo7rt1xgUiGmPVk4mn1a20LHplgiYfj_M_5Z3i2n8J4gMQVZljeRdHtaNMoHsGDplJIDXV1-XnFuLjBkk5uS2Y=w800-h600-k-no","toko alat musik Mariso Makassar","2026-05-05"
"FO NAVA ACCESSORIES","Toko Elektronik","Retail & Toko","Mariso","RCR6+7CC, Jl. Gagak, Mariso, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90121",5,"Sangat Baik",16,"Baru",76.4,"Sangat Layak",-5.1593139,119.4110076,"0858-2413-5226",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJ2jLhFCZ-KhWIS02TSoa5n3ubef7N1wZBY6g3uxcaUm_kwpku30o1piweaNakuNaQtLtR1kSbbG6XVVe6ymJ9QoSXJ2ysHb697LCtYA3U70lPJBINesLSN8C2AsFMlVtM3j6R=w800-h600-k-no","toko elektronik Mariso Makassar","2026-05-04"
"Optik Kacamata SFI Gowa Normal Minus Plus Silinder Progresif Anti Radiasi Blueray Photocromic Bluecromic","Toko Optik","Retail & Toko","Mariso","Jl. Sultan Hasanuddin No.2, Pandang Pandang, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92111",5,"Sangat Baik",16,"Baru",76.4,"Sangat Layak",-5.202654,119.4471225,"0851-2255-9066","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGev7kYtBoZNZq0j2eIlPlJGTj9MRN1u5MEcDZqSiWRw_nmJYrJPdaLqFZTHc65ziZ22NJIBnAs6xPaSZ_DnmGZmobpn0aCjS0Cs0ve8FH-JtD6ZnJI2NDUFYfGjYZGUr4T72cDAJ9J0qLb=w800-h600-k-no","optik Mariso Makassar","2026-05-05"
"Medan Sport 158","Toko Peralatan Olahraga","Retail & Toko","Mariso","Jl. Somba OPU No.158, Maloku, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111",4.5,"Sangat Baik",60,"Cukup Dikenal",76.3,"Sangat Layak",-5.140289,119.4069809,"0812-4299-4448",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUN6giqUB_VR3tdWtzzBQtCP7RO19zQ3mYuBi8OONkEjIA_7q7tLjCMcB8eTqck-o3kCu6IdRorw0-yUZbAAAyZVTlGnS3ZFBFEhTYYzH8Mk93fk3s7xl6PEb7tApm8LG5QO-f5Q=w800-h600-k-no","toko alat olahraga Mariso Makassar","2026-05-05"
"Raja Perlengkapan Makassar","Toko Perlengkapan Rumah","Retail & Toko","Mariso","001, Jl. Mannuruki X No.2, RW.04, Mannuruki, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90221",4.4,"Baik",78,"Cukup Dikenal",76.3,"Sangat Layak",-5.1776465,119.4285284,"0822-1080-3232","shopee.co.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0BvDrVZ0UUDTsjfy_bsxNPh3y9IR-HW9WaQof2oOiN491kas7PbxGkznCEy2crvXc34PVLgJcdh_mkBIuGV1bZJOyFO9hey6L-qRwDQO2-UqTCcSEKs1RowEFNqy6p2m-uGwj=w800-h600-k-no","toko peralatan rumah Mariso Makassar","2026-05-05"
"DOTTORO IPHONE","Toko Perbaikan Ponsel","Retail & Toko","Mariso","Jl. A. Mappanyukki No.101, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",4.5,"Sangat Baik",59,"Cukup Dikenal",76.2,"Sangat Layak",-5.1556954,119.4150505,"0896-5412-1212","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbxa-nSS1yFRDvABENZoiPI3HPtPcZva6-LSep5yzDbFq6qIdp0LIyAEb8aESQA0hRBoHgto7B9dlO5h6Rz3eA2CRbK-Rvq3_V4WgRCVA4eX4BWYZPe4Mp_Za6Yit8fGXtYsS_LQ=w800-h600-k-no","jasa servis hp Mariso Makassar","2026-05-05"
"Kansas Motor","Toko Suku Cadang Motor","Retail & Toko","Mariso","Jl. DR. Ratulangi No.172, Parang, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90125",4.6,"Sangat Baik",45,"Cukup Dikenal",76.2,"Sangat Layak",-5.1629364,119.4178618,"(0411) 872387","shopee.co.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2skfOvDNaqa2we0kpE1XRLav2bXe2HIPw5l58HLwexktKQxArJuyyjAPEW8KbzyCAH683lqQgk5E3H-xWb0C54l9zPP2jHVXjV0bn-F7Wf2i9lUhZMVQQZHMtezNkoyPIXkc=w800-h600-k-no","toko sparepart motor Mariso Makassar","2026-05-05"
"Abadi Komputer","Pabrikan perangkat keras komputer","Retail & Toko","Mariso","Computer city lt.3 Blok H8-h9, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 21888",5,"Sangat Baik",15,"Baru",76.1,"Sangat Layak",NA,NA,"0899-1653-888",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmMxbHbCjbdWbisl_BljIJnpDtXIbnWEH0vSD2BtVLE-FUg9N0qGuHDR5d2mnOOznVfwzfRnss5E1k_cA3RcWZpFXgnSI7038vtke4i0yzOmGwYHuga4-zUveXU8dADl8ete17=w800-h600-k-no","kursus komputer Mariso Makassar","2026-05-05"
"Brothers Cell","Toko Ponsel","Retail & Toko","Mariso","Lette, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",5,"Sangat Baik",15,"Baru",76.1,"Sangat Layak",NA,NA,"0821-9864-0313",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGALbkZtERhiZoLtW3w2hv24VMfa4zFv21Ikr2h2RhMRWpd5lod82svP_wwU2S3XWq5_axK3c0gO3lt9v6ghLffnmzxWJygDB10LNIyyS3e1LFxbh6gP2OtiK5U6qW0e_0Hl94KA=w800-h600-k-no","toko hp Mariso Makassar","2026-05-04"
"MG Sports & Music ( Maharupa Gatra. PT )","Toko Musik","Retail & Toko","Mariso","RCVW+6F9, Gramedia Panakukang, JL. Boulevard, Komplek Panakukang Mas, Masale, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90231",5,"Sangat Baik",15,"Baru",76.1,"Sangat Layak",NA,NA,"0852-4190-0966","mg.co.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaqcwJd4ys0m_Zs9tT1IdwZs_SuM0v-k4b5gL3d0_YIwxpIfSqM46Jtwllswah1tat3Uqto9EXLMVkED1tIVilz1D3L3NSgpTs2cCTrNs52d833g92UlayUbXm1yuVfcEjjuTFLw=w800-h600-k-no","toko alat musik Mariso Makassar","2026-05-05"
"Putra Motor","Toko Suku Cadang Mobil","Retail & Toko","Mariso","Jl. Bandang No.88, Bontoala Tua, Kec. Bontoala, Kota Makassar, Sulawesi Selatan 90156",4.3,"Baik",95,"Cukup Dikenal",75.9,"Sangat Layak",NA,NA,NA,"putramotor.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2xhq2n8S7yC8_InqCJxTicIUhl58dpa6giOnZgTD5hFHiRPg-E8I264GncYx1ZOEpijVHFwvsx2lTV3Z6aFpgPVP3divEgvbxYQEhmqMQy2Kp_DPGHaM13roSTLafExy3BYKk=w800-h600-k-no","toko sparepart mobil Mariso Makassar","2026-05-05"
"Graha Media Collection","Toko Gitar","Retail & Toko","Mariso","Carrefour, Jl. Pengayoman A - 9, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",4.6,"Sangat Baik",41,"Cukup Dikenal",75.6,"Sangat Layak",-5.160855,119.450531,"0812-4520-8558",NA,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEpbdEzrC19YWHdKpfhLjmBX5-5yH4mZEOoWPqB6S1BpSutPGCndnGzWB1sLeFfdcYSc4p0WLwMiMT61xnTLrEvPy1Guh2go57qLfBMQMqnH077_794XPbi0bML1LwJg3KzxAOjnUVWQVPDvs9gFVbdgNOlHg2LsYhBalfF6jz1iBk1cWOFtRYPRBEuPAmLDWJS19o=w800-h600-k-no","toko alat musik Mariso Makassar","2026-05-05"
"Bintang Jaya Motor","Toko Suku Cadang Mobil","Retail & Toko","Mariso","Jl. Veteran Selatan No.271, Mandala, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90131",4.3,"Baik",85,"Cukup Dikenal",75.3,"Sangat Layak",NA,NA,"(0411) 854780",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7QCVQw0NWXMlolPt2YJsM1vEoxcurEksx9RgKGey6MVDJOUq6s7qVOja6g4mfO0FjknXCv0RdKmRvSALlVpbYXsK6Q3c30Qgw04dfj8znoZwn9Rx4RLMgo47b1x4j7ZbJd9dHlCMdQdon=w800-h600-k-no","toko sparepart motor Mariso Makassar","2026-05-05"
"Makassar ruko Bangunan lengkap","Toko Bahan Bangunan","Retail & Toko","Mariso","Jl. Veteran Selatan No.17, RW.19, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90144",4.4,"Baik",65,"Cukup Dikenal",75.3,"Sangat Layak",-5.1495144,119.4251258,"0813-4010-9215",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4vlezcP-cCk23XOzOYTsEK5Kjd11R0OKPkKtcTjRSu8zDuG8bIFBTwiwho3zNCBPPmVuDW1dV934Rj0wYr8jfM_16svQ-vksaQPstAQuR5-_ljdkFwC6jTkpH-KtvNO40k-Vkw6Il25Aa=w800-h600-k-no","toko bangunan Mariso Makassar","2026-05-05"
"PT. ADITYA INTI SEJAHTERA (AA ELEKTRONIK)","Toko Elektronik","Retail & Toko","Mariso","Perum Permata Mutiara, Jl. Daeng Tata Raya Jl. Bonto Duri Raya No.1 Blok A, Parang Tambung, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",4.5,"Sangat Baik",50,"Cukup Dikenal",75.3,"Sangat Layak",-5.1826912,119.4224167,"0822-9271-1933","aaelektronik.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFVLRl8rRmbyiobE5RYeKTlF0oRsBbTzVkJJcu4rGkR2lK1RKEWvmmxHDSMcUZkmTzO2fHghQRW2NlORG37RBp--e0hv02PsOKFj2xoZ6ji_8NsOF3uK1_NameV1yT_ULFdwAd=w800-h600-k-no","toko elektronik Mariso Makassar","2026-05-04"
"Warna mandiri digitalprint","Toko Percetakan","Retail & Toko","Mariso","Jl. Opu Daeng Risadju No.204/214, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",5,"Sangat Baik",13,"Baru",75.3,"Sangat Layak",-5.1593013,119.4135025,"0812-4475-9936","warnamandiridigitalprint.blogspot.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGHQh8xSvfmNQ3onmiXo1xe_dvZ_HRoIe6Y4yM3suCwdWZfAaV2Gh8K6hrywY7o5dO859haVrad60ubtwJiNyLcbeHbLmHNQ_wsqahN5XZIAB-y81Ls0b3OSAnDWQdT3z5U6Gp8YS4oxgx=w800-h600-k-no","percetakan Mariso Makassar","2026-05-05"
"RR Gitar","Toko Musik","Retail & Toko","Mariso","Jl. Kakatua No.3, Pa'batong, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90122",4.5,"Sangat Baik",49,"Cukup Dikenal",75.2,"Sangat Layak",-5.1620042,119.4175384,"0813-8556-7337",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjQ_VLbRiKwpEc4aoQn_gZp0HWOKXqsJ7eWzOJqmbf2xRKm2UDpaBEOZqBFYbV2CWzb8BhpK66pnC4AhG2zFOd4Xn1HVuJ81bPuHUR8J2OrF8lr_XWCfTXJfC6ubmXZHUm3gV1=w800-h600-k-no","toko alat musik Mariso Makassar","2026-05-05"
"Top Musik","Toko Musik","Retail & Toko","Mariso","Jl. Penghibur No.50, Maloku, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111",4.2,"Baik",108,"Populer",75.2,"Sangat Layak",-5.1413087,119.4071653,"0813-4055-9446",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSHQ-Df9nym2cKOVIs04Ys1-LMH_mSLJGUgO9KHAneq4F1XSvToXfK9axW_ve2yOQaVz0wgxrLNUAFkzbGB_ctglp5W1HvpX9DAXkliuifJmpt2EZu49zw5aR8NpQftoY3_9Q7gA=w800-h600-k-no","toko alat musik Mariso Makassar","2026-05-05"
"TOP MITZUKO","Toko Kosmetik","Retail & Toko","Mariso","Jl. Sungai Saddang Lama No.52, Pisang Sel., Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",4.7,"Sangat Baik",27,"Cukup Dikenal",74.8,"Layak",-5.1462326,119.4202277,"0812-4232-488",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEitiUJfU0xUYzHNj2ZOoTl0xZkm8wYXec7cG71HeTSlo4dfcRxi6Yr_yobkTXmbmQuM0b_BHWAPtIyLZl9co3xO-sd1Nqk957wttVpdF4no5WVy15FK5O1vF6d8hgKplnmnrYY1A=w800-h600-k-no","toko kosmetik Mariso Makassar","2026-05-05"
"CNI-Store Mariso (Makassar)","Toko","Retail & Toko","Mariso","Jl. Pajonga Dg. Ngalle No.26 A, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",4.6,"Sangat Baik",34,"Cukup Dikenal",74.6,"Layak",-5.1611885,119.414369,"0811-467-180","shopee.co.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-j_VRAJwQ64XxZVWoJAI862YWMsQ0Tdco4N-PrlElwAhJ1wmcDhQCDiBVlETl3xTqT1SPmD4DXisYpE7fabmkUiOwZKF6P-rntg7HMPbJeYMuRuIJwLus7uzkoWXskyfAZNVbKksuPjQv=w800-h600-k-no","minimarket Mariso Makassar","2026-05-04"
"Difastore | Busana Muslim & Hijab Makassar","Toko Pakaian","Retail & Toko","Mariso","Ruko Difa (Depan Baruga Terapung/Danau) Jl. Palm Raja Hertasning Perumahan Permata Hijau Permai, Blok C1.C, Kassi-Kassi, Rappocini, Makassar City, South Sulawesi 90112",4.6,"Sangat Baik",34,"Cukup Dikenal",74.6,"Layak",-5.1705087,119.4539536,"0823-4458-7889","difastore.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyxExuTyf3IZRhDwZJcVZycGq_hYqbU59fpqB3EQg09VQpVgLvNZiss5tbh4sUFiiK3j4eBH8eDq5ujdpqffap4MdL0f8zKAGma_g-poDpGjHPkVkEl4K-Cwqu3OAfbr6q7ZdrKQ=w800-h600-k-no","toko baju muslim Mariso Makassar","2026-05-04"
"Erutha Djaya Changhong & Panasonic","Toko Elektronik","Retail & Toko","Mariso","Jln Cendrawasih No.268, Kp. Buyang, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90121",4.9,"Sangat Baik",15,"Baru",74.6,"Layak",-5.1620898,119.412874,"0812-4539-1901","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpv-EkBpipZ1RYkb2CPDicOshXqgvsY5nZA87HnZ_eux02N6kE1LKN_yEKSTAgYVSyERggToukG-x0C-qCcNzUL7B_-4uE11WaVSR8nNB1GCDgMK-PuYyWkj6DsT5ADcAhgmnEa0EMN0Rl=w800-h600-k-no","toko elektronik Mariso Makassar","2026-05-04"
"Tasta Indonesia","Toko Tas","Retail & Toko","Mariso","Rappokalling, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90231",4.9,"Sangat Baik",15,"Baru",74.6,"Layak",-5.1273891,119.441931,"0813-8700-6911","tastaindonesia.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf8oVFfaLNlgd7FvoLqDQddKepBFgqGE3CaV7_WBMetryKFOrGdTUb5AzU60N4lyWvcU_o3fYpnNS5mHC3Q5WfuoG3Y2Z-mmJV2fAZVZqs3Md2KDb1-w0Nam4sDGAc1ykX4Nq9=w800-h600-k-no","toko tas Mariso Makassar","2026-05-04"
"PADUKA SPORT MAKASSAR","Toko Peralatan Olahraga","Retail & Toko","Mariso","Jl. Andi Djemma No.85 D, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4.4,"Baik",57,"Cukup Dikenal",74.5,"Layak",-5.1660501,119.4284874,"0811-462-900",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnZXw1WPkppFO8VBS6X5zjb9bfhA3tReKU9BHu4bRcl5Sw9fCYxw8CmhOQJxlEXVsNVPfJNq-NvBglv_xlJjuMrbpvckC18O6kv5CwROg2qYxGuHUtaXYn2qbCulfuG6qObseN=w800-h600-k-no","toko alat olahraga Mariso Makassar","2026-05-05"
"Toko Bintang Accessories","Toko Aksesori Ponsel","Retail & Toko","Mariso","Jl. Veteran Selatan No.157, Maricaya Sel., Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90131",4.9,"Sangat Baik",14.704,"Baru",74.4,"Layak",-5.1529948,119.4242874,"0811-4607-346","tokobintangofficial.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGZ0kvi-3A3hUDe_jjW-n4BjhWmpXB_s8a6Io3EgVEJIAdWKClQsfs5UZ1C1OmZbF4RTLnbapp4KszqZvVvDe24wZp5xlwWZXz-BwKwewuaWyTS1WV1D9EJyvy75d9ctqE_wmQ5Q=w800-h600-k-no","toko hp Mariso Makassar","2026-05-04"
"Toko Bintang Accessories","Toko Aksesori Ponsel","Retail & Toko","Mariso","Jl. Pengayoman No.7B, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",4.9,"Sangat Baik",14.704,"Baru",74.4,"Layak",-5.1529948,119.4242874,"0811-4440-1179",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGA3LqEFvX8ySEuZVTulEcLk4-TB-xuX2or79RjHxz_25S-1iHOi0c-q5Sla7K-sIL51xx5ZyeVhgTgHq4Z0eHr2cW1ZGM2a6454DFSp0u93GSPuBIX3jiRUXJxdwBq03yDJWhG7TKG2oBz=w800-h600-k-no","toko hp Mariso Makassar","2026-05-04"
